movieId,tmdbId,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,original_language,status
1961,380,25000000,354825435,134,15.1065,7.749,7334,1988-12-12,en,Released
1962,403,7500000,145793296,99,7.9323,7.225,1861,1989-12-13,en,Released
1963,11485,1530000,6080000,85,3.9365,7.129,808,1969-08-18,en,Released
1964,466,2500000,12512637,114,5.146,6.8,538,1971-06-23,en,Released
1965,13820,1500000,2300000,92,6.2276,6.644,709,1984-03-02,en,Released
1966,15389,225000,2900000,99,1.7769,7.016,192,1990-08-03,en,Released
1967,13597,25000000,12729917,101,14.9952,7.3,2859,1986-06-27,en,Released
1968,2108,1000000,51530442,98,12.075,7.716,8735,1985-02-15,en,Released
1969,10014,3000000,30000121,87,9.8036,5.794,2185,1985-11-01,en,Released
1970,10072,4450000,44793222,96,4.9987,6.722,2114,1987-02-27,en,Released
1971,10131,6500000,49369899,93,7.9993,5.884,1684,1988-08-19,en,Released
1972,10160,8000000,22168359,89,7.7903,5.4,1482,1989-08-11,en,Released
1973,11284,10000000,34872033,89,8.7964,5.3,1521,1991-09-05,en,Released
1974,4488,550000,39925100,95,12.121,6.402,3460,1980-05-09,en,Released
1975,9725,1250000,21724205,86,10.554,6.2,1976,1981-05-01,en,Released
1976,9728,2300000,36697702,95,8.3422,5.88,1657,1982-08-13,en,Released
1977,9730,2600000,32984636,91,10.3817,6.1,1564,1984-04-13,en,Released
1978,9731,2200000,21930715,92,9.4317,5.257,1341,1985-03-22,en,Released
1979,10225,3000000,19476736,86,12.7497,6.289,1406,1986-08-01,en,Released
1980,10281,2800000,19170001,88,6.981,5.479,1257,1988-05-13,en,Released
1981,10283,5000000,14343976,100,8.9684,4.94,1253,1989-07-28,en,Released
1982,948,325000,70260597,91,38.3542,7.557,6367,1978-10-24,en,Released
1983,11281,2500000,25533818,92,12.1391,6.592,2315,1981-10-30,en,Released
1984,10676,2500000,14402425,98,8.9145,5.251,1594,1982-10-22,en,Released
1985,11357,5000000,17768757,88,8.7046,6.17,2105,1988-10-21,en,Released
1986,11361,3000000,11642254,98,9.034,5.309,1379,1989-10-12,en,Released
1987,36599,1500000,14796236,93,5.9788,5.711,510,1980-07-18,en,Released
1990,41769,0,0,93,2.5219,4.762,84,1992-02-14,en,Released
1991,10585,9000000,44196684,87,16.9937,6.767,3475,1988-11-09,en,Released
1992,11186,13000000,35763605,84,11.334,6.376,2095,1990-11-09,en,Released
1993,11187,13000000,20560255,90,11.2893,5.906,1801,1991-08-30,en,Released
1994,609,10700000,121733131,114,11.5885,7.164,3460,1982-06-04,en,Released
1995,11133,19000000,40996665,91,6.6206,6.002,796,1986-05-23,en,Released
1996,10306,10500000,14144000,98,6.8443,5.221,578,1988-06-10,en,Released
1997,9552,11000000,430872776,122,24.1342,7.747,8879,1973-12-26,en,Released
1998,11586,14000000,30749142,118,6.7353,4.531,819,1977-06-17,en,Released
1999,11587,11000000,39024251,110,9.0069,6.299,892,1990-08-17,en,Released
2000,941,15000000,120207127,110,23.2783,7.304,5218,1987-03-06,en,Released
2001,942,25000000,227853986,114,17.1161,7.047,3879,1989-07-07,en,Released
2002,943,35000000,321731527,118,17.0705,6.726,3369,1992-05-15,en,Released
2003,927,11000000,153083102,106,18.1795,7.145,7159,1984-06-08,en,Released
2004,928,50000000,41482207,106,12.6972,6.525,3001,1990-06-15,en,Released
2005,9340,19000000,69649283,114,18.3873,7.514,6417,1985-06-07,en,Released
2006,9342,95000000,250288523,138,17.1239,6.581,4453,1998-07-16,en,Released
2007,38509,0,0,105,2.0201,5.071,45,1998-01-16,en,Released
2008,60033,0,51618,100,3.0261,5.25,32,1997-07-11,en,Released
2009,12101,0,3600000,97,8.0695,6.917,1490,1973-04-18,en,Released
2010,19,5300000,1350322,148,10.2455,8.083,3206,1927-01-10,de,Released
2011,165,40000000,332000000,108,31.977,7.783,14297,1989-11-22,en,Released
2012,196,40000000,244527583,119,17.8987,7.5,11836,1990-05-25,en,Released
2013,551,5000000,84563118,117,7.6833,7.164,1060,1972-12-01,en,Released
2014,16084,0,25942000,95,5.6532,6.119,319,1976-12-17,en,Released
2015,17984,2000000,0,96,3.5532,6.543,208,1961-01-20,en,Released
2016,22328,5450000,20931111,88,2.6602,6.418,79,1979-06-27,en,Released
2017,32611,0,0,106,3.2609,5.873,110,1961-12-14,en,Released
2018,3170,858000,267447150,70,13.8657,7.015,6138,1942-08-14,en,Released
2019,346,2000000,105000000,207,19.6658,8.5,4376,1954-04-26,ja,Released
2020,859,14000000,34670720,119,7.9243,7.206,1310,1988-12-21,en,Released
2021,841,40000000,31502434,136,19.5523,6.196,3550,1984-12-14,en,Released
2022,11051,7000000,33773585,164,8.2376,7.225,1241,1988-05-28,en,Released
2023,242,54000000,136766062,162,39.2513,7.416,7062,1990-12-25,en,Released
2024,1411,3000000,1277404,100,3.1107,5.729,94,1991-10-04,en,Released
2025,9769,62000000,1100000,137,17.5773,7.099,2040,1997-09-27,en,Released
2026,9424,15000000,17514980,84,4.5374,5.834,432,1998-07-24,en,Released
2027,9835,10000000,19889299,84,4.4774,5.507,227,1998-07-24,en,Released
2028,857,70000000,481840909,169,35.1628,8.233,17798,1998-07-24,en,Released
2032,20173,0,0,96,2.7164,5.561,49,1971-03-17,en,Released
2033,10957,25000000,21300000,80,12.6217,6.437,1474,1985-07-24,en,Released
2034,9570,20000000,35841901,98,7.7935,5.837,572,1979-12-19,en,Released
2035,16249,0,0,106,4.9342,6.727,165,1968-02-08,en,Released
2036,13962,13000000,30600000,93,6.8199,5.971,558,1994-02-11,en,Released
2037,14612,0,0,101,2.5843,6.858,124,1977-12-16,en,Released
2038,19378,4000000,0,104,4.6651,5.955,156,1978-06-09,en,Released
2040,29228,0,0,91,4.7304,6.024,168,1969-12-29,en,Released
2041,19379,0,0,90,2.4449,5.5,145,1981-07-02,en,Released
2042,11164,0,45610410,106,6.5858,6.232,676,1994-03-25,en,Released
2043,18887,0,0,91,4.3347,6.672,177,1959-06-24,en,Released
2044,40866,0,16000000,96,3.3195,5.817,41,1981-03-06,en,Released
2046,10122,9000000,18564613,90,6.5529,6.969,983,1986-07-30,en,Released
2048,9994,14000000,38600000,74,12.8222,7.048,1844,1986-07-02,en,Released
2050,12129,0,18000000,93,4.0135,5.387,262,1980-06-25,en,Released
2051,14140,0,29000000,105,5.9608,5.927,363,1977-06-24,en,Released
2052,10439,28000000,51663767,96,16.9925,7.035,3389,1993-07-16,en,Released
2053,11158,40000000,58662452,89,6.3608,5.285,1312,1992-07-16,en,Released
2054,9354,18000000,222724172,93,12.5433,6.334,3435,1989-06-23,en,Released
2055,28736,0,0,90,3.1773,5.9,36,1978-07-05,en,Released
2056,34774,0,0,98,2.1459,6.483,86,1962-12-01,en,Released
2057,37969,0,0,80,3.1307,6.659,123,1963-11-20,en,Released
2058,9631,50000000,44547681,140,15.452,7.113,2492,1998-07-29,en,Released
2059,9820,15000000,92108518,128,26.9347,7.216,4657,1998-07-28,en,Released
2060,14013,25000000,7027290,103,5.5197,6.141,678,1998-07-28,en,Released
2064,1779,160000,6706368,91,2.6552,7.097,326,1989-09-01,en,Released
2065,10849,15000000,10631333,82,5.6919,7.379,1176,1985-03-01,en,Released
2066,678,0,0,97,7.6438,7.66,663,1947-11-25,en,Released
2067,907,11000000,111858363,200,8.0869,7.551,1315,1965-12-22,en,Released
2068,5961,6000000,6800000,188,6.8857,7.765,917,1982-12-17,sv,Released
2069,47908,0,7218340,108,2.9615,7.164,58,1985-12-20,en,Released
2070,42121,4500000,8400000,92,4.1113,6.784,160,1983-03-04,en,Released
2071,2887,0,0,140,4.5209,6.4,114,1993-09-11,en,Released
2072,11974,18000000,49101993,102,9.2917,6.755,1425,1989-02-17,en,Released
2073,20348,7000000,91666,91,3.5724,6.687,198,1985-01-25,en,Released
2074,26648,0,0,118,5.6734,6.716,398,1974-04-03,it,Released
2075,11911,0,0,145,3.2648,7.301,156,1981-02-11,de,Released
2076,793,6000000,8636706,120,14.5009,7.609,3959,1986-09-19,en,Released
2077,35144,0,9708373,101,5.2477,6.807,179,1985-09-27,en,Released
2078,9325,4000000,378000000,78,18.9427,7.288,6783,1967-10-18,en,Released
2080,10340,4000000,36359037,76,18.1247,7.129,5751,1955-06-22,en,Released
2081,10144,40000000,211343479,83,29.1038,7.353,8570,1989-11-17,en,Released
2082,10414,10000000,50752337,101,7.3309,6.609,1012,1992-10-02,en,Released
2083,10437,12000000,34524312,86,7.3546,7.451,1210,1992-12-11,en,Released
2084,15300,15000000,2819485,121,4.7324,6.7,309,1992-04-10,en,Released
2085,12230,3600000,303000000,79,19.3857,7.177,6778,1961-01-25,en,Released
2087,10693,4000000,87400000,77,17.027,7.191,5842,1953-02-05,en,Released
2088,11335,20000000,49823037,114,6.8508,5.583,740,1980-12-12,en,Released
2089,11135,38000000,47431461,77,3.1326,6.6,1434,1990-11-16,en,Released
2090,11319,7500000,169015869,78,16.6091,6.793,2732,1977-06-22,en,Released
2091,14822,0,6393000,95,5.0188,5.865,245,1978-03-10,en,Released
2092,15969,3500000,0,69,13.2298,6.233,3490,1994-12-15,en,Released
2093,13155,25000000,11137801,109,6.5559,6.708,1093,1985-06-21,en,Released
2094,10249,42000000,46704056,108,8.1563,6.493,1087,1991-06-21,en,Released
2095,15943,0,0,91,4.0623,5.75,88,1976-12-17,en,Released
2096,10882,6000000,51600000,75,26.2782,6.946,5579,1959-02-17,en,Released
2097,24808,20000000,8400000,95,3.8396,6.505,219,1983-04-29,en,Released
2098,19762,0,22129412,100,2.5526,6.056,71,1963-01-16,en,Released
2099,13850,2125000,65000000,94,5.335,6.467,316,1946-11-20,en,Released
2100,2619,8000000,69800000,110,8.417,6.263,1538,1984-03-09,en,Released
2102,53565,4986,0,8,4.5086,7.298,625,1928-05-15,en,Released
2103,41841,32000000,0,98,3.613,6.209,91,1995-03-24,en,Released
2104,27332,5000000,7400000,103,2.2611,6.067,60,1982-07-30,en,Released
2105,97,17000000,33002371,96,11.6542,6.624,2870,1982-07-09,en,Released
2106,10419,0,5600000,112,4.3952,6.691,256,1993-03-05,en,Released
2107,11675,17000000,75041738,86,10.1958,6.049,1861,1998-08-05,en,Released
2108,2107,0,28900000,95,4.4216,6.508,396,1991-02-08,en,Released
2109,6471,4000000,100000000,94,5.6529,6.884,934,1979-12-14,en,Released
2110,9442,9000000,18196170,89,4.8284,6.642,466,1982-05-21,en,Released
2111,11591,10100000,10000000,93,5.3459,6.214,502,1983-06-10,en,Released
2112,13697,0,40991329,134,2.9216,6.413,218,1991-12-25,en,Released
2114,227,10000000,33697647,91,12.0043,7.168,1615,1983-03-25,en,Released
2115,87,28000000,333000000,118,27.0753,7.309,10387,1984-05-23,en,Released
2116,123,4000000,30477175,132,8.8692,6.586,1092,1978-11-15,en,Released
2117,9314,7430072,8430492,113,9.9899,6.787,1713,1984-11-09,en,Released
2118,11336,10000000,20766616,103,9.6794,7.009,1906,1983-10-21,en,Released
2119,9980,10000000,7400000,98,7.7041,5.837,892,1986-07-13,en,Released
2120,10657,0,15185672,121,9.2973,6.268,632,1993-08-27,en,Released
2121,10489,5000000,21200000,93,6.6785,6.179,1170,1983-08-10,en,Released
2122,10823,800000,14568989,92,7.6564,5.724,1173,1984-03-09,en,Released
2123,11497,13800000,27100027,84,10.137,6.8,1179,1989-11-17,en,Released
2124,2907,30000000,191502426,100,15.4623,7.081,5199,1991-11-22,en,Released
2125,9454,26000000,98005666,121,10.1803,7.455,1622,1998-07-31,en,Released
2126,8688,73000000,103900000,98,6.8383,6.205,1569,1998-08-07,en,Released
2130,23954,7200000,12729675,104,4.3343,6.794,308,1980-09-03,en,Released
2131,12761,0,0,93,6.7018,8.0,730,1978-10-08,sv,Released
2132,396,7500000,33736689,131,6.988,7.7,942,1966-06-22,en,Released
2133,14367,7000000,34368475,102,6.5025,6.872,795,1987-07-01,en,Released
2134,11814,7500000,38934048,93,9.5712,6.533,1604,1985-08-01,en,Released
2135,16081,18000000,9000000,151,5.2617,6.214,206,1967-12-05,en,Released
2136,18331,0,0,107,5.2064,6.494,486,1963-06-04,en,Released
2137,15171,0,5232000,94,3.9929,6.905,431,1973-03-01,en,Released
2138,11837,1000000,3713768,92,6.6596,7.199,734,1978-10-14,en,Released
2139,11704,7000000,14665733,83,8.2455,7.439,986,1982-06-17,en,Released
2140,11639,15000000,44626631,93,8.1014,7.161,1311,1982-12-17,en,Released
2141,4978,9000000,84542002,80,9.4588,6.759,1494,1986-11-21,en,Released
2142,10380,0,40766041,75,8.6801,6.32,815,1991-11-21,en,Released
2143,11976,24500000,15502112,94,13.7934,6.266,1444,1985-08-28,en,Released
2144,15144,6500000,23686027,93,8.1536,6.75,2263,1984-05-04,en,Released
2145,11522,9000000,40471663,97,6.3432,6.673,1251,1986-02-28,en,Released
2146,11557,10000000,37803872,108,6.489,6.125,616,1985-06-28,en,Released
2147,13853,15000000,1953732,98,4.0615,5.288,137,1986-01-17,en,Released
2148,11415,3000000,19444631,92,6.428,6.173,639,1985-12-06,en,Released
2149,37530,3000000,10000000,88,4.1259,5.572,284,1987-05-14,en,Released
2150,8393,5000000,200000000,109,12.4733,7.28,1372,1980-09-10,en,Released
2151,11937,7500000,9600000,98,8.0671,7.056,579,1989-07-01,en,Released
2152,21661,11000000,10224116,90,4.3783,5.136,199,1998-08-14,en,Released
2153,9320,60000000,48600000,89,7.2652,4.447,813,1998-08-13,en,Released
2154,33644,20000000,37672350,124,5.2438,5.813,134,1998-08-14,en,Released
2155,14662,5000000,5502773,91,3.6518,6.3,261,1998-08-14,en,Released
2156,125124,0,0,101,1.4208,7.412,17,1997-10-28,it,Released
2159,10692,111000,609939,83,4.0567,6.72,805,1986-09-24,en,Released
2160,805,3200000,33395426,138,12.5672,7.8,4501,1968-06-12,en,Released
2161,34584,27000000,20158808,101,14.2889,7.225,4506,1984-04-06,de,Released
2162,34636,32000000,16283667,90,7.0038,5.786,911,1990-10-25,de,Released
2163,2182,100420,567000,87,3.6825,5.114,352,1978-10-04,en,Released
2164,28070,20000,0,81,2.5223,3.903,129,1987-07-03,en,Released
2165,77469,5000000,4710749,107,3.8626,5.821,84,1998-08-19,en,Released
2166,10278,0,0,109,4.2496,6.472,318,1998-08-10,en,Released
2167,36647,45000000,131183530,121,20.3338,6.854,6977,1998-08-21,en,Released
2169,14557,14000000,15100000,96,4.245,5.509,168,1998-08-21,en,Released
2170,9417,3000000,9623329,87,6.9319,5.999,540,1998-07-23,en,Released
2171,41469,0,3395581,96,1.9654,5.964,97,1998-08-21,en,Released
2172,19381,5000000,913834,97,3.3068,6.4,136,1998-08-21,en,Released
2174,4011,15000000,84554197,92,18.1024,7.367,8686,1988-03-30,en,Released
2175,161795,0,0,117,1.4412,5.8,14,1998-04-22,en,Released
2176,1580,1500000,2200000,81,8.8684,7.93,3088,1948-02-01,en,Released
2177,5854,4500000,13200000,120,5.8821,6.761,522,1976-04-09,en,Released
2178,573,2000000,12600000,116,6.844,7.092,1057,1972-05-25,en,Released
2179,2370,4000000,6000000,127,5.5612,6.006,434,1969-12-17,en,Released
2180,5780,3000000,13000615,127,5.6864,6.6,683,1966-07-14,en,Released
2181,506,2135000,7000000,130,6.3734,7.099,1258,1964-07-17,en,Released
2182,22527,1200000,2000000,105,5.8298,7.133,630,1956-12-22,en,Released
2183,574,1200000,11300000,121,9.5207,7.43,1607,1956-05-16,en,Released
2184,11219,1200000,7000000,99,6.0658,6.972,929,1955-10-03,en,Released
2185,30159,0,0,95,6.4739,7.074,499,1953-02-12,en,Released
2186,845,1200000,7000000,101,10.2677,7.654,1939,1951-06-27,en,Released
2187,1978,1450000,1900000,110,5.645,6.82,378,1950-02-23,en,Released
2188,3682,13000000,16757163,93,7.0267,5.862,556,1998-08-28,en,Released
2190,46702,0,12413650,116,3.0637,6.435,54,1998-08-28,en,Released
2193,847,35000000,57300000,126,10.4802,7.014,2263,1988-05-20,en,Released
2194,117,25000000,76270454,119,19.935,7.8,6331,1987-06-03,en,Released
2195,14577,13000000,0,82,6.1937,6.228,318,1998-06-12,en,Released
2196,37498,35000000,44000000,91,4.1552,5.369,413,1998-09-04,en,Released
2201,31667,4258000,2100000,114,4.4546,6.247,271,1947-12-29,en,Released
2202,13321,1590000,1000000,96,4.3083,7.359,499,1944-01-28,en,Released
2203,21734,0,0,108,7.5869,7.494,1191,1943-01-15,en,Released
2204,31997,780000,1250000,109,4.9906,6.853,563,1942-04-22,en,Released
2205,24197,743000,1400000,95,3.3704,5.878,262,1941-01-31,en,Released
2206,11462,1103000,4500000,99,5.8062,7.111,924,1941-11-14,en,Released
2207,31995,200436,0,100,3.8136,6.14,258,1939-05-11,en,Released
2208,940,0,0,96,5.3117,7.428,1061,1938-10-07,en,Released
2210,12684,0,0,77,3.7772,6.699,381,1936-12-02,en,Released
2211,2761,0,0,86,2.1123,6.088,176,1936-05-11,en,Released
2212,8208,180000,0,76,4.3614,6.494,468,1934-12-09,en,Released
2226,36056,0,0,116,2.263,5.9,118,1927-09-28,en,Released
2227,2760,14670,83568,91,3.6456,7.16,356,1927-02-14,en,Released
2231,10220,12000000,22912409,121,9.0711,7.014,1993,1998-09-11,en,Released
2232,431,257899,8969065,90,10.236,6.826,5384,1998-07-11,en,Released
2236,22796,20000000,18253415,114,4.4428,6.856,278,1998-09-11,en,Released
2239,37916,0,12014430,110,4.1232,7.375,344,1974-12-18,it,Released
2240,21873,0,22482952,96,4.29,6.414,134,1980-07-11,en,Released
2241,21500,7000000,21600000,98,3.5976,5.967,213,1983-07-22,en,Released
2243,12626,20000000,67330500,133,4.7421,6.782,483,1987-12-16,en,Released
2244,37818,0,0,95,2.302,4.651,43,1987-05-01,en,Released
2245,3525,28000000,103173635,114,9.3196,6.605,1097,1988-12-20,en,Released
2247,2321,10000000,21486757,104,6.9951,6.006,343,1988-08-19,en,Released
2248,2028,16000000,20036737,100,8.8397,7.006,1167,1989-04-14,en,Released
2249,16384,6,23,97,3.8252,6.09,279,1990-08-17,en,Released
2252,10699,42000000,0,117,6.588,6.301,544,1992-10-02,en,Released
2253,11597,50000000,23278931,122,5.7046,5.334,613,1992-12-18,en,Released
2255,47947,7500000,30688860,95,4.5074,5.306,70,1982-07-16,en,Released
2256,48311,800000,7000000,85,4.0879,4.881,88,1982-03-12,en,Released
2257,44772,0,0,102,2.5039,5.467,61,1984-11-09,en,Released
2259,14347,9000000,18644570,100,5.6499,5.758,209,1984-02-17,en,Released
2260,41090,6500000,5715174,109,1.7622,6.091,55,1986-12-31,en,Released
2261,18282,9000000,13000000,93,4.6428,6.023,221,1986-08-08,en,Released
2262,18169,8500000,38702310,113,5.4748,6.058,241,1986-07-02,en,Released
2263,11082,0,18875011,97,7.283,6.003,395,1988-04-01,en,Released
2264,5971,20000000,0,106,6.2984,6.167,564,1989-06-02,en,Released
2265,11933,40000000,8500000,94,6.5276,5.292,416,1991-02-15,en,Released
2266,20096,0,9689816,107,5.0269,5.7,185,1991-10-25,en,Released
2267,30815,8000000,18800000,104,5.1117,5.672,207,1991-04-19,en,Released
2268,881,40000000,243240178,138,16.3308,7.56,4328,1992-12-11,en,Released
2269,4478,38000000,266614059,117,14.7464,6.409,1670,1993-04-07,en,Released
2271,22318,0,1166199,88,3.361,5.869,130,1998-09-16,en,Released
2272,53113,0,0,127,3.677,6.5,140,1998-09-18,en,Released
2273,2109,33000000,244721064,97,21.7259,7.085,5917,1998-09-18,en,Released
2275,24746,2000000,124494,91,1.7323,6.238,157,1998-09-18,en,Released
2278,8195,55000000,70692101,122,8.3872,6.968,2786,1998-09-25,en,Released
2279,9877,14000000,72527595,100,7.1133,5.739,1516,1998-09-25,en,Released
2280,26618,8000000,1800000,104,3.655,6.2,143,1998-09-25,en,Released
2281,21132,0,0,93,2.3559,5.769,32,1998-09-25,en,Released
2282,11855,6000000,2281761,86,3.7707,6.065,216,1998-09-25,en,Released
2283,24016,25000000,2075084,138,3.4003,6.507,307,1990-10-25,en,Released
2286,3486,0,10700000,108,2.7481,4.9,39,1980-08-08,en,Released
2287,11071,23000000,0,94,5.307,6.831,485,1954-06-16,en,Released
2288,1091,15000000,19629760,109,23.2788,8.073,8267,1982-06-25,en,Released
2289,10403,8000000,21706101,124,8.002,7.193,987,1992-05-08,en,Released
2290,11337,10000000,10389003,89,4.1432,6.9,474,1980-09-26,en,Released
2291,162,20000000,86024005,105,23.6691,7.72,14045,1990-12-07,en,Released
2292,25723,12000000,0,87,2.9797,5.59,105,1998-04-07,en,Released
2294,8916,60000000,171757863,83,12.9645,6.19,4855,1998-10-02,en,Released
2295,28134,0,2198044,101,3.8139,5.958,72,1998-10-02,en,Released
2296,9429,17000000,30331165,82,7.4377,6.55,1042,1998-10-01,en,Released
2297,12159,85000000,71485043,113,12.0038,7.252,2615,1998-10-02,en,Released
2298,27791,1100000,631221,86,2.2668,5.044,148,1998-10-02,en,Released
2300,30197,947000,0,89,6.339,7.059,935,1968-03-18,en,Released
2301,10156,10000000,31672907,92,3.8198,6.747,951,1981-06-12,en,Released
2302,10377,11000000,64088552,119,10.9185,7.505,1978,1992-03-13,en,Released
2303,3121,2200000,9995555,160,6.2194,7.254,477,1975-06-11,en,Released
2304,4975,0,0,92,2.5122,6.054,74,1998-09-16,en,Released
2306,9713,60000000,12069719,114,3.7463,5.234,471,1998-10-08,en,Released
2307,134368,0,0,90,1.9365,4.4,10,1998-10-09,en,Released
2310,9821,0,2652246,100,3.6851,7.24,302,1998-06-01,en,Released
2311,4437,28000000,40400000,116,8.9044,6.657,1121,1984-12-06,en,Released
2312,1890,0,31853080,119,4.8609,6.919,353,1986-09-13,en,Released
2313,1955,5000000,26000000,124,13.21,8.051,4059,1980-10-09,en,Released
2314,39437,80000000,22900000,172,3.2297,5.826,112,1998-10-16,en,Released
2315,11932,25000000,50688658,89,13.3036,6.139,2165,1998-10-15,en,Released
2316,6435,75000000,94400000,104,70.1179,6.809,1957,1998-10-16,en,Released
2318,10683,3000000,2800000,140,5.134,7.436,986,1998-10-11,en,Released
2320,9445,14000000,8863193,107,5.3806,6.532,760,1998-10-23,en,Released
2321,2657,60000000,49800000,124,8.3743,7.271,1965,1998-09-17,en,Released
2322,9425,75000000,14594226,99,9.5885,6.4,995,1998-10-23,en,Released
2323,32326,0,0,76,0.9512,7.034,29,1998-10-23,en,Released
